86509,125452,1.246335
85350,127306,1.247389
86624,127845,1.248679
85191,129446,1.25392
85310,130299,1.255437
85383,130147,1.255492
86097,130560,1.255909
91502,128308,1.268251
85348,131625,1.277979
85192,131748,1.277995
85229,134365,1.280646
87693,133958,1.284872
88198,133477,1.285159
86373,135656,1.287698
85512,136902,1.288787
86446,136583,1.289414
87573,136962,1.292879
89766,134073,1.297185
91784,134465,1.301415
92177,134489,1.307664
93544,122053,1.353342
96443,118348,1.363042
95745,120204,1.368327
96701,124301,1.371555
96750,124320,1.371564
96834,124088,1.371608
96787,124343,1.371968
97223,120613,1.372458
96979,123936,1.374264
97442,124637,1.375086
99916,105357,1.389323
100271,102460,1.389732
100594,96759,1.389828
100473,105841,1.390202
100361,106900,1.390238
101225,94042,1.395625
101901,90764,1.396559
102115,80899,1.397309
102171,89198,1.399034
102497,93308,1.400458
101460,98933,1.401204
102025,100866,1.404969
102039,103363,1.405101
102428,106862,1.405906
102164,112323,1.407597
99060,124422,1.421085
100586,122995,1.424643
102312,114591,1.429775
102628,114953,1.430737
102595,115750,1.431108
100888,121950,1.434153
101806,124789,1.437589
102293,120978,1.438084
102358,121786,1.438517
102780,120591,1.439031
93878,126280,1.443701
93979,128826,1.454105
97038,125900,1.46285
97864,126627,1.464031
97202,127022,1.464407
96928,128841,1.470478
92979,133570,1.476735
93821,133884,1.478465
93995,133633,1.480899
93413,136276,1.485885
93535,136862,1.486075
97502,134574,1.503582
97486,137444,1.506267
99758,128343,1.514088
98207,131223,1.51823
99823,129631,1.52034
100770,129339,1.521129
100771,129412,1.521478
100757,129872,1.521632
101785,127169,1.527099
102000,127655,1.530016
101165,129930,1.532658
101659,130129,1.53363
100936,130808,1.53448
98774,131820,1.541266
99127,133429,1.543496
98951,133762,1.543587
98880,134072,1.543759
99699,132494,1.544731
99879,132876,1.54509
100487,134416,1.547995
98902,135957,1.550068
99786,136080,1.5545
100953,131853,1.556635
100995,132344,1.557015
102896,133350,1.562618
101179,135152,1.564889
101352,136836,1.567208
100891,137074,1.567277
101425,136898,1.567568
102661,135034,1.570004
102520,137154,1.572497
102579,137811,1.572541
77805,140202,1.575747
79869,140151,1.579194
76287,142379,1.581585
77788,142488,1.581896
78994,142910,1.582711
81534,144348,1.588995
81874,144573,1.589087
84210,138860,1.594318
82020,145517,1.60019
84867,141820,1.60295
78730,149068,1.609271
80162,146043,1.609829
77985,150665,1.614681
83661,150790,1.63487
88337,141525,1.651761
88463,141579,1.651814
88729,144023,1.654063
89663,138231,1.654893
89767,138396,1.655212
89968,138817,1.65575
90579,138692,1.656432
90385,139295,1.656554
89513,140122,1.657021
89991,139346,1.65717
89960,140942,1.657824
90319,139381,1.657884
90454,140577,1.658473
91000,140648,1.658759
90882,142044,1.664247
88325,146861,1.676816
88847,148390,1.678655
88890,149180,1.679213
85975,149943,1.679692
86220,150995,1.680377
86475,150736,1.681008
86500,150795,1.68102
86198,152119,1.682298
86384,151141,1.682457
86403,151331,1.682493
86342,152026,1.682981
86550,152107,1.683241
87832,151733,1.685944
88830,151280,1.686836
88932,151508,1.686998
88912,152168,1.687506
89647,147329,1.688257
89701,147491,1.688286
89918,147691,1.68851
90690,146110,1.688691
90547,146916,1.689159
90086,149440,1.691272
89709,150274,1.695871
89944,149932,1.696023
89968,150233,1.696109
90085,150286,1.696213
90146,150923,1.697444
92220,150917,1.701531
91503,151567,1.702046
76570,153188,1.704035
78979,153853,1.705596
78659,155325,1.707579
78900,155300,1.707641
79054,155020,1.707786
79062,155399,1.707907
80745,153043,1.708363
80756,154415,1.710438
78818,156282,1.713389
79397,156293,1.713941
77110,157299,1.714299
78152,157330,1.715338
80668,157712,1.71906
81020,157839,1.719842
82454,153789,1.721125
82151,155665,1.723114
82852,155340,1.724037
84172,155265,1.72733
84865,154993,1.728265
83017,156669,1.73017
82238,158170,1.731318
82868,157367,1.731761
84071,156772,1.733511
84225,157182,1.734991
76709,160150,1.738957
79134,160157,1.740204
80616,158848,1.741203
81195,158344,1.741841
81032,159458,1.742473
81787,159893,1.744207
81295,160384,1.74448
79243,161372,1.746362
79977,161811,1.749693
80669,161511,1.749791
80799,161719,1.749967
81482,162438,1.752695
82207,158725,1.753202
81963,159038,1.753266
82611,158514,1.753422
82834,159300,1.754638
81891,160464,1.755688
82156,160816,1.755875
83148,159894,1.756453
83214,160154,1.756595
82807,160872,1.756843
83220,160511,1.757079
84968,158962,1.758605
81923,161224,1.761422
82992,160961,1.762374
83012,161144,1.762501
83255,161008,1.762657
83305,161046,1.762674
83325,161207,1.762777
83044,161419,1.762901
83107,161462,1.763078
82680,161994,1.763672
82423,162224,1.763753
83029,162125,1.764561
82933,162701,1.765044
85099,161559,1.767265
84108,162051,1.767728
83743,162550,1.768046
83772,162585,1.768145
87038,153560,1.771
88062,155943,1.782136
88085,157234,1.784181
88549,157413,1.785075
89234,153282,1.785989
89175,154021,1.7865
90043,154047,1.786838
91767,153662,1.79072
89681,156995,1.796178
85378,161320,1.810659
92532,159388,1.824615
91316,159690,1.824768
90228,162067,1.829944
90137,162419,1.830411
90340,162804,1.830591
91262,162607,1.830866
91769,161115,1.831211
93905,139241,1.839788
93633,141488,1.844493
96431,139624,1.854525
97099,138784,1.85611
97690,138048,1.856541
97975,138336,1.856926
98001,138357,1.856998
97996,138408,1.857003
97954,138504,1.857292
98017,138846,1.857496
96312,144203,1.862834
98030,143643,1.867089
93025,147559,1.868723
93200,149871,1.870841
93411,148488,1.870998
93992,150495,1.880247
96155,149373,1.887186
96832,147772,1.887557
96860,150616,1.893883
96650,150823,1.8941
95503,152135,1.895104
96662,151131,1.895511
98082,139650,1.902635
100806,137856,1.906
100747,140317,1.908511
98520,143384,1.909655
99283,142048,1.910265
99977,141741,1.91315
100495,141918,1.914078
101180,138247,1.917054
101308,138099,1.917211
101296,138290,1.917336
101281,140657,1.919885
102851,138201,1.922401
102677,138278,1.922434
102582,140003,1.92432
102909,139897,1.924572
101736,143323,1.926869
101328,145040,1.928087
102471,143507,1.930207
102395,143579,1.930223
102516,143109,1.930808
102085,144243,1.931449
102671,144072,1.932503
102744,143972,1.932594
102814,145427,1.933288
98944,146142,1.934461
99588,149459,1.940107
98618,151026,1.94251
98299,151827,1.944133
100003,150426,1.946062
100202,150638,1.947136
100391,152008,1.949258
101162,146628,1.949933
102924,150012,1.963381
92996,156025,1.97457
93144,155668,1.974596
94128,155922,1.978483
95916,155045,1.985376
96225,155921,1.991712
96487,156123,1.991886
95286,158742,2.004345
95246,160506,2.006981
94952,161646,2.013057
96211,159101,2.015742
97115,161886,2.029637
97181,162236,2.029819
96923,162367,2.030088
97967,162312,2.031378
99615,154262,2.03639
99870,154242,2.036469
99964,155684,2.044179
100652,157802,2.047763
101374,154296,2.050372
101366,154425,2.050409
102689,156287,2.061739
102511,156629,2.061862
98200,159774,2.066451
101217,159036,2.081184
101897,159396,2.082668
101029,160218,2.083394
101661,160002,2.083903
102352,159077,2.085305
101451,161846,2.089979
41342,167339,2.111136
42683,163163,2.114859
43056,164340,2.119761
42774,167387,2.123708
42821,167348,2.123751
42312,167714,2.124235
42555,167788,2.124981
43134,166999,2.126608
43538,168260,2.129764
37115,170011,2.13053
40732,170340,2.134698
41525,169590,2.135199
41803,170211,2.135989
41204,171048,2.136544
37802,173507,2.140244
42471,169145,2.146679
42235,169317,2.146695
42234,169852,2.147084
42235,169771,2.147088
42617,169737,2.14757
42563,170094,2.147947
42036,170526,2.148374
42100,171769,2.149067
42913,169002,2.150411
43247,169319,2.151565
43535,170127,2.152385
43238,171753,2.153437
42353,173107,2.155365
42538,172188,2.155536
42838,172492,2.155866
42859,173251,2.156412
42135,174236,2.156792
42123,174741,2.157253
43030,172799,2.158822
42957,173320,2.159245
43247,172972,2.160146
43344,173096,2.160216
43457,173105,2.16041
45307,164424,2.182177
47177,165496,2.186874
45350,166259,2.188343
45750,166533,2.188761
45673,167010,2.189122
45075,168381,2.189935
45627,167593,2.190604
45638,168057,2.191121
46171,167088,2.191944
46033,167298,2.192025
46525,167197,2.192233
43670,169169,2.195753
43612,170339,2.196156
44000,170246,2.197239
44102,170762,2.198884
43878,171362,2.199055
43893,172050,2.199231
44022,171372,2.199334
44344,170130,2.200263
44820,170150,2.201485
44174,171017,2.201739
44191,171230,2.202124
44407,171688,2.202512
44855,171005,2.203074
44886,171007,2.203085
44828,171365,2.20344
43795,172401,2.203996
43990,172562,2.204788
43905,173300,2.205378
43717,173722,2.206012
43765,173693,2.206054
43762,173839,2.206059
43874,174434,2.207246
43892,174751,2.207388
44783,172268,2.208854
44920,173278,2.209745
44437,174856,2.210741
44537,174192,2.210978
44580,174927,2.211507
44742,174747,2.211538
45001,171160,2.214074
44967,171181,2.2144
45633,170543,2.215192
45014,173445,2.220733
45156,173251,2.220839
45161,174404,2.222522
45287,173877,2.222549
45289,173906,2.22324
46678,172688,2.224599
38777,176777,2.231068
40997,174943,2.232388
41158,175321,2.232724
41043,175908,2.233047
41016,176983,2.235098
38572,177906,2.237208
40716,177667,2.237949
40638,178386,2.238447
39364,178572,2.239502
40669,178786,2.23987
41122,177138,2.240794
41156,177326,2.240825
41646,177496,2.241755
42781,176798,2.248501
42876,176888,2.248575
43027,175903,2.249409
43528,175463,2.250174
43000,176551,2.250908
43066,176688,2.251178
43573,176637,2.252285
43437,177065,2.252713
42004,178135,2.253444
42782,179401,2.256865
43323,178928,2.260198
43532,178780,2.260322
43485,178793,2.260369
43455,179257,2.260879
38646,180789,2.261947
40340,182093,2.264828
41046,179746,2.265384
41501,179538,2.266136
41538,179825,2.266307
41974,180043,2.266615
41911,180100,2.266949
41015,181795,2.267847
40238,182719,2.270801
40596,183812,2.273226
40858,182215,2.273339
41029,182623,2.273523
40927,182746,2.273865
41316,182852,2.274262
41762,182722,2.275091
41750,182777,2.275109
41051,183292,2.275715
41717,183191,2.276651
41481,183675,2.27691
41491,183781,2.276999
41980,179651,2.27741
42470,179948,2.277876
43060,180612,2.28223
43174,180468,2.282433
43241,180691,2.283176
43252,180535,2.283185
43542,180346,2.283388
43062,181160,2.283743
42990,181577,2.284089
43167,182136,2.284522
43265,181507,2.28511
42117,183831,2.288356
42530,183041,2.288649
42886,182259,2.289792
43035,182268,2.289863
43205,182707,2.290159
43242,182590,2.290849
43161,183003,2.291991
43286,183249,2.292885
43413,183577,2.293335
43617,175693,2.294327
43584,175754,2.294328
43598,176413,2.295865
43621,176332,2.295873
43632,176501,2.296018
43771,176337,2.296141
44417,175097,2.298164
44445,175077,2.298184
44519,175127,2.29823
44219,176388,2.299943
44489,176854,2.300781
44930,176730,2.30178
44849,177079,2.301886
43576,177098,2.301954
43649,177096,2.302037
43646,177101,2.302044
43703,177442,2.30236
43643,177860,2.302547
43673,178100,2.302766
43920,177769,2.303556
43656,178569,2.304264
44143,177367,2.306178
44354,178272,2.306812
44408,178200,2.306971
44494,178247,2.307058
44797,177158,2.307364
44715,177915,2.307663
44522,179174,2.309077
44558,179141,2.30967
44703,179191,2.309827
44948,179054,2.309981
44792,179474,2.310058
45000,176472,2.312325
45271,176336,2.312534
45069,176830,2.312803
45151,176936,2.313091
45922,175539,2.314756
47188,175429,2.315505
47571,175286,2.315583
45908,176637,2.316451
46459,176634,2.316724
47063,176793,2.317854
45200,177762,2.318783
45068,178009,2.318946
45257,178171,2.31932
45341,177355,2.319504
45586,178147,2.320086
45072,178486,2.320452
45089,179153,2.321018
45502,178903,2.321649
45338,179130,2.321957
47392,177231,2.323751
46344,178972,2.324735
46362,179219,2.325384
47332,178597,2.325792
47305,179144,2.326141
43935,179535,2.327623
44130,180181,2.328432
44070,180507,2.328477
44060,181294,2.330038
44308,179840,2.330828
44656,179576,2.331744
44574,180061,2.331832
44792,180128,2.332419
44250,181992,2.333365
44367,181684,2.333397
44369,181439,2.333443
44706,181345,2.333932
44884,180957,2.334028
44555,181466,2.334241
43718,182424,2.335176
43675,182890,2.335631
43870,182154,2.335747
44019,182889,2.336649
44074,183089,2.338144
44883,182953,2.342209
45696,180142,2.34478
45007,181131,2.34511
45107,181044,2.345173
45259,181443,2.345819
45344,181183,2.346164
45693,181385,2.346475
45381,181978,2.346702
46210,179756,2.347118
46391,179873,2.347406
46006,180207,2.34757
47386,180524,2.348942
45987,181597,2.349615
46060,182029,2.34975
46535,181431,2.349893
46943,180980,2.35013
45143,182915,2.352034
45186,182893,2.352052
45420,182214,2.352231
45804,182214,2.352509
45376,182940,2.352872
45155,183352,2.353572
45216,183326,2.353611
45216,183674,2.354028
45430,183050,2.354266
47078,183127,2.35837
56945,164037,2.365224
57263,165245,2.367262
48569,166068,2.367515
49418,167513,2.369796
55021,168940,2.374638
61623,167649,2.391081
49531,173336,2.401167
48490,174190,2.40248
60485,171196,2.415122
62572,174936,2.424765
66937,164940,2.428335
63485,174413,2.468357
68203,172821,2.470136
67626,173490,2.470587
61366,175974,2.511832
57977,179431,2.517692
60037,178952,2.518505
61010,177639,2.519462
60760,178991,2.52168
55167,181441,2.530125
61791,180974,2.546736
68035,178812,2.570435
72798,182942,2.615214
36532,184458,2.621619
38019,184228,2.62173
39279,184208,2.621809
40498,185135,2.623393
40883,184585,2.626078
41029,184519,2.62614
41691,184851,2.627285
41275,185741,2.628068
40783,185824,2.628097
40826,185858,2.628103
41338,185901,2.628445
40509,188434,2.633614
42646,185218,2.639611
42788,185022,2.639822
43019,184161,2.641951
43353,184033,2.643027
43538,184404,2.643407
43119,185924,2.644773
43315,186083,2.645699
42099,186874,2.646632
42531,187096,2.647718
42369,188271,2.648954
42685,187574,2.649388
43245,187081,2.65179
43021,187716,2.652354
43217,187442,2.652528
43180,187759,2.652622
43050,188028,2.652786
40894,189050,2.658463
40828,190029,2.660882
41672,189692,2.66147
40511,191685,2.666413
41288,190419,2.666834
42694,189001,2.672024
42673,189387,2.672418
41990,190354,2.673283
42648,189979,2.673918
43384,189779,2.677886
42311,191002,2.679778
42145,191531,2.681561
42572,191323,2.682055
43159,191409,2.685726
43618,184058,2.687048
43981,183981,2.68808
44010,184810,2.688808
43703,185541,2.689331
44081,186304,2.691043
44221,184299,2.691216
44460,185141,2.692067
44349,185526,2.693233
43630,186605,2.695365
44035,187194,2.697146
44494,187458,2.701683
45097,184953,2.704092
46453,184441,2.707889
48138,184800,2.709363
46446,185316,2.709778
46463,185550,2.709821
46504,185661,2.709952
46153,186058,2.710077
47085,185904,2.711115
44998,187844,2.713766
46587,188541,2.718718
43717,188942,2.720063
44049,189383,2.721585
44232,189461,2.724411
44764,188913,2.724985
44107,190858,2.729839
43788,191389,2.730489
43803,191389,2.730495
44830,191711,2.736059
45376,189201,2.737385
46770,190701,2.749604
41938,193751,2.768338
42739,191969,2.770361
42977,192814,2.775602
43218,192712,2.775897
42568,193963,2.780902
43540,194011,2.785275
41806,194702,2.7914
41972,194970,2.79295
42497,194237,2.802698
42537,194281,2.802821
43530,194588,2.807701
42540,195515,2.810929
44141,192527,2.820094
44474,192705,2.825028
43581,193800,2.82846
45619,192833,2.838312
47066,192525,2.840253
46227,192677,2.840817
44232,195360,2.857662
44375,195235,2.857862
43627,195961,2.859756
45178,195325,2.870195
45658,195423,2.876692
46214,195437,2.879559
46684,195954,2.881186
50283,186815,2.892621
62258,184318,2.905302
62433,184494,2.905857
62568,185781,2.907574
61300,186698,2.91274
60479,186833,2.912806
49147,188966,2.916566
49035,189179,2.916594
61645,190191,2.94043
58533,190666,2.941139
64396,184607,2.94994
63531,186414,2.957329
72531,185298,2.968656
73607,185804,2.971897
71912,187277,2.976792
73502,186579,2.9779
74241,188543,3.002693
73467,190581,3.010666
54285,191760,3.019013
54310,192280,3.019578
54976,193458,3.027819
54241,196268,3.06218
56285,196172,3.062892
64004,193479,3.089286
74293,192010,3.101182
74745,191905,3.101752
74245,192861,3.10361
72971,193453,3.106621
69538,194542,3.118653
74307,194417,3.133949
80986,162813,3.150165
81400,162838,3.150936
81676,163194,3.151297
81630,163770,3.15169
81805,165806,3.153904
77479,167246,3.154823
79654,167165,3.15583
81961,162827,3.162119
82217,163373,3.162363
82163,164275,3.16286
82861,163802,3.163696
83999,163356,3.166632
83572,163457,3.166736
83706,164577,3.168448
85141,165289,3.170163
85122,165970,3.170296
81904,166701,3.170467
82444,166514,3.170694
83153,166269,3.17164
83089,166855,3.171753
83909,167161,3.175029
83624,167540,3.176467
83564,168471,3.177093
83548,168735,3.177102
84403,167691,3.177608
78761,170721,3.181643
81582,172671,3.192208
81146,173272,3.192378
84037,169244,3.199275
85653,164192,3.212198
86394,165738,3.215004
90983,164056,3.229486
91579,165255,3.234357
89960,166015,3.236169
89027,168821,3.238562
91154,168050,3.239358
85766,170505,3.246341
91621,169743,3.264749
92509,171818,3.268535
91239,174938,3.272687
81342,175444,3.282153
79886,178899,3.291294
78711,179531,3.310612
79650,183839,3.321843
87201,177512,3.354789
91847,175418,3.363276
87632,183520,3.389691
91015,179773,3.392913
92306,183925,3.407608
93702,162899,3.409183
93193,164343,3.410258
93461,165992,3.411694
93874,165352,3.411832
94916,164458,3.41533
93082,166876,3.416511
93756,166130,3.41744
94053,166413,3.420368
93950,167090,3.420687
94331,167240,3.421124
95010,167309,3.422094
94044,167671,3.422319
94683,167625,3.423335
95949,165025,3.427137
97257,162990,3.428647
97810,164091,3.430104
96989,164876,3.430585
97164,167689,3.438802
93594,170198,3.44257
93550,170986,3.443925
95046,171747,3.448722
94510,173395,3.454641
94778,173902,3.456211
96333,169302,3.458193
96545,171538,3.460719
97975,171115,3.464631
95607,173630,3.467353
97248,174424,3.472134
98823,164158,3.475124
98848,164057,3.475136
99134,165887,3.477475
98465,166595,3.481999
98413,168895,3.484413
98758,168116,3.485186
100318,168300,3.489337
101882,167951,3.501545
99238,169012,3.507568
98456,171129,3.508649
100111,168986,3.510617
99762,172878,3.518699
100634,172787,3.51992
101204,170034,3.523197
102054,170004,3.527216
101250,174429,3.53358
101557,174677,3.534378
94476,177034,3.546788
92738,179402,3.549874
93097,179113,3.550026
97401,175166,3.559784
97615,178897,3.570841
93449,183608,3.583561
97472,180433,3.593071
95965,182848,3.597252
96692,182755,3.59809
98640,175883,3.60537
98761,180937,3.640323
99810,179561,3.641423
99639,183448,3.651757
102721,180896,3.661061
101954,183658,3.665782
102325,183809,3.668888
79610,184487,3.671546
77134,186223,3.672798
78746,187979,3.681864
81426,186431,3.683411
81873,186465,3.683676
91452,189894,3.791015
92589,190044,3.792732
79829,193860,3.815947
83390,193363,3.829928
91882,192669,3.889626
86433,194946,3.902689
94180,186704,3.944866
95646,187722,3.959005
97290,187068,3.961752
93448,188825,3.966048
95080,189812,3.972503
99284,186413,4.00179
99815,185427,4.003929
99689,185713,4.003994
98767,186505,4.006948
98671,188038,4.008825
99994,187922,4.012864
101669,186278,4.017888
99813,188608,4.034642
100386,189714,4.037685
100466,191169,4.045895
102212,189528,4.051675
102266,189628,4.053249
92741,193830,4.074001
96633,193893,4.091601
93268,196208,4.107394
93522,196344,4.107514
96776,196193,4.124053
100873,193655,4.144503
101326,192210,4.14598
101599,191861,4.146214
101764,193473,4.155269
101708,193602,4.156499
102126,193428,4.158048
98498,195639,4.170164
98626,195738,4.170573
101756,196555,4.190126
102890,195749,4.192101
102694,195969,4.19354
103228,83535,4.19525
103102,88914,4.196595
103264,87443,4.196803
103742,86249,4.197734
103776,92492,4.198267
104425,76660,4.199933
104331,76920,4.200005
104309,82541,4.200139
104202,88172,4.200924
103973,90916,4.201061
102966,105401,4.203046
103648,105371,4.204324
103239,109590,4.20482
103590,109736,4.205638
104071,106896,4.2075
104379,101006,4.20793
104083,111779,4.209426
105065,83965,4.212729
104915,96398,4.214507
105080,91453,4.214647
105704,87295,4.218305
104933,110820,4.22215
105053,110816,4.222405
104906,112125,4.222517
105011,113394,4.222885
105236,105257,4.223577
105082,111197,4.225184
105217,112067,4.225614
105284,112333,4.225839
105260,112343,4.225921
105396,113428,4.226723
103266,116082,4.227919
103513,117830,4.228787
103665,117254,4.229007
104062,115678,4.231594
104283,115448,4.23238
104107,119405,4.234035
104078,119713,4.234149
103255,121364,4.235679
103290,122504,4.236243
103801,121826,4.237175
103538,123415,4.238434
104120,121423,4.239796
104388,121633,4.24122
104167,124500,4.242251
104239,124062,4.242566
104398,125005,4.243437
104474,114985,4.243603
104458,119785,4.2462
104651,119307,4.246321
104708,119065,4.246336
105160,115280,4.247732
105236,116109,4.24818
105376,116968,4.248531
105544,115197,4.248798
104853,122576,4.253323
104571,124617,4.254333
104452,124896,4.254375
105207,121703,4.256323
105720,125013,4.259822
106421,76938,4.261635
105974,87005,4.262015
106025,85022,4.262151
106779,86575,4.266296
106731,88606,4.266378
106991,90538,4.267801
106003,105548,4.26884
106187,101644,4.269197
106080,113703,4.271099
106510,111504,4.271598
106588,104229,4.272298
106633,109945,4.274206
106630,111490,4.274361
106969,110051,4.275492
107196,48111,4.276226
107319,76709,4.276458
107581,65199,4.27669
107833,51721,4.277361
107848,51251,4.277514
108019,64554,4.277697
107459,85911,4.278565
107586,89104,4.278777
107286,92498,4.278929
108037,93737,4.280292
108139,44652,4.2804
108087,81619,4.280964
108400,84625,4.283409
107622,106965,4.285428
107992,101296,4.285843
107313,110832,4.286621
108185,108593,4.289451
108442,107319,4.29029
105839,117967,4.293307
105820,118114,4.29467
106455,118932,4.29612
106484,118853,4.296161
106669,116553,4.297336
106823,119674,4.299739
106897,118016,4.299795
106952,118509,4.299887
106846,118688,4.299906
106886,118740,4.29993
106971,118599,4.300165
106306,124407,4.304454
106468,124896,4.304821
106690,120161,4.304977
106802,120604,4.305256
106810,121567,4.305388
106785,121769,4.305691
106920,121024,4.306071
107459,115294,4.309426
108190,117051,4.313996
107718,120578,4.318244
107830,122819,4.318968
107675,124110,4.320395
107851,123249,4.320523
108681,122827,4.323306
108574,124830,4.325251
103031,127293,4.327575
104176,125219,4.329805
104275,128502,4.333221
103184,130443,4.336
103283,130808,4.336122
103680,131126,4.33747
104287,129404,4.339264
104364,129782,4.339598
104049,131312,4.34047
104160,130988,4.340552
104205,131356,4.340735
104339,130362,4.34085
104284,130703,4.340925
104320,130481,4.340934
104355,130365,4.341032
104211,131141,4.341376
104872,126355,4.343346
105284,125722,4.346288
105300,125813,4.3463
104434,131242,4.352651
105121,128621,4.354052
105263,129026,4.354436
105477,129633,4.355782
103688,133748,4.361631
104169,133338,4.363244
104378,131627,4.363557
104381,133106,4.364214
103831,133400,4.364291
104055,134148,4.364919
103490,137000,4.369959
103876,135747,4.370994
104345,135830,4.372179
103881,137173,4.373142
103875,137815,4.373167
104603,131507,4.374793
104539,133799,4.376812
104647,133760,4.377008
104430,134345,4.377216
105403,133027,4.380325
105795,132628,4.380543
104764,137097,4.385658
105123,136078,4.387514
105649,137590,4.390833
106017,126474,4.391809
105882,128510,4.393703
105890,128548,4.393722
106052,128346,4.393834
106296,127065,4.394059
106338,128340,4.394609
106133,128359,4.394624
106547,128431,4.394969
106770,126643,4.395939
106941,125874,4.396267
107165,126406,4.396927
106863,127029,4.398092
105849,128842,4.399201
105878,129357,4.399342
106243,129524,4.400701
106433,131032,4.40298
106838,128861,4.403575
106627,129532,4.40377
106798,129417,4.403996
107338,125638,4.407492
108081,128342,4.411255
108407,125796,4.412599
108281,128542,4.41446
107555,131066,4.418413
107783,131261,4.419297
108099,129008,4.419631
108731,128705,4.420946
108124,130373,4.421695
108418,130327,4.422731
105827,131445,4.423685
105840,131898,4.42386
105848,132091,4.423912
107075,132559,4.429667
